departement,communes ,habitants,mise_en_commun_agent_municipal_commune ,agents_police,asvp,gardes_champetres,maitre_chien,chien_police,commune-brigade_cynophile
27,Conches en Ouche,5000,0,3,0,0,0,0,0
27,Cormeilles,1166,0,0,0,1,0,0,0
27,EVREUX,47289,0,24,4,0,1,1,1
27,Ezy sur Eure,3800,0,2,0,0,0,0,0
27,Gaillon,6800,0,5,2,0,0,0,0
27,Gasny,3139,0,2,0,0,1,1,1
27,Gisors,11916,0,6,3,0,0,0,0
27,Ivry la Bataille,2666,0,1,0,0,0,0,0
27,La Bonneville sur Iton,2300,0,1,0,0,0,0,0
27,La Couture Boussey,2349,1,2,0,0,0,0,0
27,Le Manoir sur Seine,1295,0,1,0,0,0,0,0
27,Le Neubourg,4204,0,4,0,0,0,0,0
27,Le Val d’Hazey,5500,0,7,0,0,0,0,0
27,Le Vaudreuil,3719,0,1,1,0,0,0,0
27,Les Andelys,8091,0,4,0,0,0,0,0
27,Louviers,21000,1,8,0,0,0,0,0
27,Mesnils sur Iton,6300,0,2,0,0,0,0,0
27,Pacy sur Eure,5000,0,3,0,0,0,0,0
27,Pont-Audemer,9891,0,6,0,0,0,0,0
27,Pont de l’Arche,4300,1,1,1,0,0,0,0
27,Romilly sur Andelle,3289,0,0,1,0,0,0,0
27,Rugles,2313,0,1,0,0,0,0,0
27,Saint André de l’Eure,4100,0,3,0,0,0,0,0
27,Saint-Marcel,4412,1,1,0,0,0,0,0
27,Saint Sébastien de Morsent,5697,0,2,0,0,0,0,0
27,Serquigny,1934,0,0,1,0,0,0,0
27,Val de Reuil,13000,0,14,0,0,0,0,0
27,Verneuil d’Avre et d’Iton,7300,0,7,0,0,0,0,0
27,Vernon,24056,1,16,1,0,2,2,1
28,Favières,623,0,1,0,0,0,0,0
28,Dreux,31165,0,20,4,0,0,0,0
28,Sancheville,756,0,0,0,1,0,0,0
28,Barjouville,1767,0,1,0,0,0,0,0
28,Vernouillet,12500,0,4,0,0,0,0,0
28,Cloyes-les-3-rivieres,5618,0,2,0,0,0,0,0
28,Brou,3286,0,2,0,0,0,0,0
28,Auneau-Bleury-St-Symphorien,6200,0,2,1,0,0,0,0
28,Cormainville,238,0,0,0,1,0,0,0
28,Brezolles,1830,1,1,0,0,0,0,0
28,Pierres,2831,0,1,0,0,0,0,0
28,Lucé,15602,0,9,2,0,0,0,0
28,Tremblay-les-Villages,2228,1,1,0,0,0,0,0
28,Luisant,6993,0,2,0,0,0,0,0
28,Villages-Vovéens,3938,0,2,1,0,0,0,0
28,Bu,2058,0,0,2,0,0,0,0
28,Mainvilliers,11210,1,5,3,0,0,0,0
28,Villemeux-sur-Eure,1724,0,1,0,0,0,0,0
28,Chateaudun,13000,0,9,3,0,0,0,0
28,Mazières-en-Drouais,1081,0,0,0,1,0,0,0
28,Epernon,5601,0,3,1,0,0,0,0
28,Hanches,2740,0,1,0,0,0,0,0
28,Mignieres,1202,0,0,1,0,0,0,0
28,Saint-Prest,2157,0,0,1,0,0,0,0
28,Champol,3737,0,1,0,0,0,0,0
28,Janville-en-Beauce,2556,0,1,0,0,0,0,0
28,Sainville,1013,0,0,0,3,0,0,0
28,Toury,2600,0,1,0,0,0,0,0
28,Couville-sur-Eure,2920,0,1,0,0,0,0,0
28,Lèves,5684,0,2,0,0,0,0,0
28,Maintenon,4500,0,2,1,0,0,0,0
28,Bonneval,4840,0,1,0,0,0,0,0
28,Châteauneuf en Thymerais,2700,1,1,0,0,0,0,0
28,Thimert-Gatelles,1721,1,1,0,0,0,0,0
28,Illiers-Combray,3274,0,1,0,0,0,0,0
28,Gallardon,3800,0,2,0,0,0,0,0
28,Mézières-en Drouais,1081,0,0,0,1,0,0,0
28,Chartres,38875,0,22,7,0,0,0,0
28,Nogent-le-Roi,3982,0,2,0,0,0,0,0
28,La loupe,3268,0,1,0,0,0,0,0
28,Nogent-le-Rotrou,9341,0,3,0,0,0,0,0
28,Saint-Denis de l’Anneray,2500,0,2,0,0,0,0,0
28,Le Coudray,4409,0,1,0,0,0,0,0
28,Jouy,1970,0,0,0,1,0,0,0
28,Champhol,3706,0,1,0,0,0,0,0
29,Audierne,3800,0,0,1,0,0,0,0
29,Benodet,3646,0,1,0,0,0,0,0
29,Brest,139619,0,0,28,0,0,0,0
29,Briec,5921,0,1,0,0,0,0,0
29,Camaret sur mer,2583,0,1,0,0,0,0,0
29,Carantec,3333,1,1,0,0,0,0,0
29,Carhaix-Plouguer,7300,0,1,0,0,0,0,0
29,Chateaulin,5144,0,1,0,0,0,0,0
29,Chateauneuf-Du-Faou,3738,0,1,0,0,0,0,0
29,Cleder,3770,0,0,1,0,0,0,0
29,Clohars-Carnoet,4625,0,1,1,0,0,0,0
29,Combrit,4376,0,1,0,0,0,0,0
29,Concarneau,20209,0,0,6,0,0,0,0
29,Conquet (le) / Ploumoguer,2800,1,1,0,0,0,0,0
29,Côte des LégendesPlonéour Brignogan plages Kerlouan,4133,1,2,0,0,0,0,0
29,Crozon,7386,0,4,1,0,0,0,0
29,Douarnenez,14163,0,4,1,0,0,0,0
29,Foret-Fouesnant (la),3585,0,0,1,0,0,0,0
29,Fouesnant,11000,0,4,0,0,0,0,0
29,Gouesnou,6350,0,2,0,0,0,0,0
29,Guilvinec,2682,0,0,1,0,0,0,0
29,Guipavas,15460,0,2,0,0,0,0,0
29,Ile Tudy,750,0,0,1,0,0,0,0
29,Landéda,3654,0,1,0,0,0,0,0
29,Landerneau,16800,0,3,1,0,0,0,0
29,Landivisiau,9700,0,3,0,0,0,0,0
29,Lannilis,5708,1,1,0,0,0,0,0
29,Lesneven,7583,0,2,1,0,0,0,0
29,Locmaria-Plouzane,5115,0,1,0,0,0,0,0
29,Loctudy,4050,0,1,0,0,0,0,0
29,Moelan-Sur-Mer,6748,0,2,0,0,0,0,0
29,Morlaix,11500,0,7,0,0,0,0,0
29,Nevez,2800,0,1,1,0,0,0,0
29,Ouessant,832,0,0,0,1,0,0,0
29,Penmarc’h,5600,0,1,0,0,0,0,0
29,Plabennec,8600,0,1,0,0,0,0,0
29,Pleyben,3759,0,1,0,0,0,0,0
29,Plobannalec-Lesconil,3655,0,1,0,0,0,0,0
29,Plogoff,1232,0,0,1,0,0,0,0
29,Ploudalmezeau,6489,0,1,1,0,0,0,0
29,Plouescat,3528,0,1,0,0,0,0,0
29,Plougasnou,2887,0,1,0,0,0,0,0
29,Plougastel-Daoulas,13807,0,1,0,0,0,0,0
29,Plougonvelin,4510,0,1,0,0,0,0,0
29,Plouguerneau,6700,1,2,1,0,0,0,0
29,Plouhinec,4002,0,1,1,0,0,0,0
29,Plouvien / Bourg Blanc,4001,1,1,0,0,0,0,0
29,Plouzane,13800,0,3,0,0,0,0,0
29,Pont-Aven,2831,0,1,1,0,0,0,0
29,Pont-L'abbe,8800,0,2,1,0,0,0,0
29,QUIMPER,63642,0,10,7,0,1,1,1
29,Quimperle,12018,0,3,1,0,0,0,0
29,Relecq-Kerhuon (le),12000,0,1,0,0,0,0,0
29,Roscoff,3417,0,2,2,0,0,0,0
29,Rosporden,7594,0,1,1,0,0,0,0
29,Saint-Pol-De-Leon,6741,0,2,1,0,0,0,0
29,Saint-Renan,8407,0,3,0,0,0,0,0
29,Scaer,5200,0,0,0,1,0,0,0
29,Taule,2900,1,2,0,0,0,0,0
29,Treffiagat,2500,0,0,1,0,0,0,0
29,Tregunc,7400,0,3,0,0,0,0,0
30,AIGUES MORTES,8471,0,28,6,0,0,0,0
30,AIGUES VIVES,3257,0,4,0,0,0,0,0
30,AIGUEZE,216,0,1,0,0,0,0,0
30,AIMARGUES,5499,0,5,1,0,0,0,0
30,ALES,40733,0,56,11,0,0,0,0
30,ANDUZE,3525,0,2,0,0,0,0,0
30,ARAMON,4224,0,6,1,0,0,0,0
30,AUBAIS,2671,0,1,0,0,0,0,0
30,AUBORD,2435,0,1,0,0,0,0,0
30,BAGNOLS SUR CEZE,18648,0,27,11,0,0,0,0
30,BARJAC,1603,0,0,2,0,0,0,0
30,BEAUCAIRE,16269,0,31,6,0,0,0,0
30,BEAUVOISIN,4731,0,2,1,0,0,0,0
30,BELLEGARDE,6948,0,6,2,0,0,0,0
30,BERNIS,3524,0,2,0,0,0,0,0
30,BESSEGES,2939,0,2,1,0,0,0,0
30,BEZOUCE,2297,0,3,0,0,0,0,0
30,BOISSET ET GAUJAC,2592,0,0,1,0,0,0,0
30,BOUILLARGUES,6444,0,4,1,0,0,0,0
30,CAISSARGUES,4041,0,4,0,0,0,0,0
30,CALVISSON,5550,0,2,1,0,0,0,0
30,CAVEIRAC,4048,0,4,0,0,0,0,0
30,CASTILLON DU GARD,1783,0,0,1,0,0,0,0
30,CLARENSAC,4334,0,4,0,0,0,0,0
30,CODOGNAN,2471,0,2,0,0,0,0,0
30,COLLIAS,1064,0,0,5,0,0,0,0
30,COM  COMMUNES DU PONT DU GARD EPCI,26424,0,10,7,0,0,0,0
30,COM COMMUNES PAYS D'UZES EPCI,27616,0,6,0,0,0,0,0
30,COM COMMUNES PETITE CAMARGUE EPCI,24300,0,7,0,0,0,0,0
30,COM COMMUNES RHONY VISTRE VIDOURLE EPCI,26711,0,13,0,0,0,0,0
30,COMPS,1782,0,2,1,0,0,0,0
30,CRUVIER LASCOURS,714,0,0,1,0,0,0,0
30,FONS OUTRE GARDON,1413,0,0,4,0,0,0,0
30,FOURQUES,2925,0,3,0,0,0,0,0
30,GAGNIERES,1200,0,0,1,0,0,0,0
30,GAJAN,700,0,0,1,0,0,0,0
30,GALLARGUES LE MONTUEUX,3745,0,5,0,0,0,0,0
30,GARONS,4863,0,4,0,0,0,0,0
30,GENERAC,1127,0,4,1,0,0,0,0
30,GOUDARGUES,1128,0,0,2,0,0,0,0
30,JONQUIERES SAINT VINCENT,3732,0,2,5,0,0,0,0
30,LA CALMETTE – DIONS,2141,1,2,0,0,0,0,0
30,LANGLADE,2200,0,1,0,0,0,0,0
30,LA ROQUE SUR CEZE,186,0,0,5,0,0,0,0
30,LAUDUN LARDOISE,6239,0,5,0,0,0,0,0
30,LE CAILAR,2447,0,2,0,0,0,0,0
30,LE GRAU DU ROI,8508,0,40,45,0,0,0,0
30,LE VIGAN,4061,0,1,1,0,0,0,0
30,LES ANGLES,8646,0,7,0,0,0,0,0
30,LIRAC,906,0,0,1,0,0,0,0
30,MANDUEL,6805,0,7,1,0,0,0,0
30,MARGUERITTES,8741,0,7,0,0,0,0,0
30,MARSILLARGUES ATTUECH,670,0,0,2,0,0,0,0
30,MEYNES,2598,0,2,1,0,0,0,0
30,MILHAUD,5839,0,8,2,0,0,0,0
30,MOLIERES SUR CEZE / ROBIAC ROCHESSADOULE / MEYRANNES,3151,1,1,0,0,0,0,0
30,MONTFRIN,3260,0,3,1,0,0,0,0
30,MOUSSAC,1458,0,0,1,0,0,0,0
30,NIMES,153889,0,182,25,0,0,0,0
30,PONT SAINT ESPRIT,10512,0,19,2,0,0,0,0
30,POULX,3989,0,3,1,0,0,0,0
30,PUJAUT,4318,0,3,0,0,0,0,0
30,QUISSAC,3192,0,2,0,0,0,0,0
30,REDESSAN,4167,0,4,1,0,0,0,0
30,REMOULINS,2358,0,2,2,0,0,0,0
30,ROCHEFORT DU GARD,7682,0,7,1,0,0,0,0
30,RODILHAN,3102,0,1,0,0,0,0,0
30,ROQUEMAURE,5533,0,8,3,0,0,0,0
30,ROQUE SUR CEZE (LA),186,0,0,1,0,0,0,0
30,SAINT AMBROIX,3238,0,5,2,0,0,0,0
30,SAINT CHRISTOL LES ALES,7231,0,5,0,0,0,0,0
30,SAINT DIONISY,1035,0,0,1,0,0,0,0
30,SAINT GENIES DE COMOLAS,1958,0,0,2,0,0,0,0
30,SAINT GENIES DE MALGOIRES,3117,0,3,1,0,0,0,0
30,SAINT GERVASY,1891,0,1,0,0,0,0,0
30,SAINT GILLES,13609,0,32,3,0,0,0,0
30,SAINT HILAIRE DE BRETHMAS,4274,0,1,0,0,0,0,0
30,SAINT HILAIRE D’OZILHAN,1075,0,0,2,0,0,0,0
30,SAINT HIPPOLYTE DU FORT,4049,0,3,0,0,0,0,0
30,SAINT JEAN DU GARD,2777,0,3,1,0,0,0,0
30,SAINT JULIEN DE PEYROLAS,1389,0,1,0,0,0,0,0
30,SAINT JULIEN LES ROSIERS,3408,0,1,0,0,0,0,0
30,SAINT LAURENT D'AIGOUZE,3503,0,3,3,0,0,0,0
30,SAINT LAURENT DE CARNOLS,492,0,0,1,0,0,0,0
30,SAINT LAURENT DES ARBRES,2944,0,1,0,0,0,0,0
30,SAINT MAMERT DU GARD – PARIGNARGUES,2313,1,1,0,0,0,0,0
30,SAINT MARTIN DE VALGALGUES,4415,0,2,1,0,0,0,0
30,"SAINT NAZAIRE, VENEJEAN ET SAINT ALEXANDRE",1237,1,1,1,0,0,0,0
30,SAINT PRIVAT DES VIEUX,5247,0,2,0,0,0,0,0
30,SAINT QUENTIN LA POTERIE,3118,0,1,3,0,0,0,0
30,SALINDRES,3651,0,3,0,0,0,0,0
30,SAUVE,1973,0,0,1,0,0,0,0
30,SAUVETERRE,2016,0,1,0,0,0,0,0
30,SAZE,2055,0,1,0,0,0,0,0
30,SERNHAC,1739,0,1,1,0,0,0,0
30,SOMMIERES,4814,0,10,5,0,0,0,0
30,SUMENE,1621,0,0,1,0,0,0,0
30,TAVEL,2031,0,0,1,0,0,0,0
30,THEZIERS,1105,0,0,2,0,0,0,0
30,TRESQUES,1842,0,0,1,0,0,0,0
30,UCHAUD,4307,0,8,2,0,0,0,0
30,UZES,8912,0,9,5,0,0,0,0
30,VALLABREGUES,1398,0,1,0,0,0,0,0
30,VAUVERT,11635,0,22,18,0,0,0,0
30,VERGEZE,5127,0,6,6,0,0,0,0
30,VERS PONT DU GARD,1916,0,1,1,0,0,0,0
30,VESTRIC ET CANDIAC,1454,0,1,1,0,0,0,0
30,VILLENEUVE LES AVIGNON,11949,0,21,6,0,0,0,0
31,ASPET,959,0,0,1,0,0,0,0
31,AUCAMVILLE,9447,0,6,0,0,0,0,0
31,AUSSONNE,7465,0,3,2,0,0,0,0
31,AUTERIVE,10126,0,5,1,0,0,0,0
31,AYGUESVIVES,2810,0,0,1,0,0,0,0
31,BAGNERES DE LUCHON,2312,0,5,1,0,0,0,0
31,BALMA,17900,0,6,3,0,0,0,0
31,BAZIEGE,3800,0,1,0,0,0,0,0
31,BEAUZELLE,8513,0,4,0,0,0,0,0
31,BESSIERES,4300,0,4,0,1,0,0,0
31,BLAGNAC,26000,0,34,8,0,3,3,1
31,BONDIGOUX,754,1,0,0,0,0,0,0
31,BOULOC,4773,0,2,1,0,0,0,0
31,BOUSSENS,1081,0,0,1,0,0,0,0
31,BRUGUIERES,6000,0,3,1,0,0,0,0
31,BUZET SUR TARN,3000,0,2,0,0,0,0,0
31,CARAMAN,2586,0,1,1,0,0,0,0
31,CARBONNE,5737,0,4,0,0,0,0,0
31,CASTANET TOLOSAN,14380,0,6,0,0,0,0,0
31,CASTELGINEST,11000,0,8,2,0,0,0,0
31,CASTELNAU D’ESTRETEFONDS,6689,0,5,0,0,0,0,0
31,CAZERES,4781,0,2,1,0,0,0,0
31,CINTEGABELLE,2978,0,0,0,1,0,0,0
31,COLOMIERS,40267,0,24,12,0,0,0,0
31,"COMMUNAUTE DE COMMUNES
DES COTEAUX BELLEVUE",21457,0,8,2,0,0,0,0
31,CORNEBARRIEU,8500,0,5,0,0,0,0,0
31,CUGNAUX,20600,0,7,0,0,0,0,0
31,EAUNES,6510,0,6,0,0,0,0,0
31,ESCALQUENS,7000,0,2,0,0,0,0,0
31,FENOUILLET,5643,0,6,0,0,0,0,0
31,FLOURENS,2100,0,1,0,0,0,0,0
31,FONBEAUZARD,2996,0,1,1,0,0,0,0
31,FONSORBES,12546,0,6,0,0,0,0,0
31,FONTENILLES,5849,0,2,1,0,0,0,0
31,FRONTON,6700,0,4,0,0,0,0,0
31,COMMUNAUTE DE COMMUNES DU FRONTONNAIS,27217,0,0,0,1,0,0,0
31,FROUZINS,9457,0,4,0,0,1,1,1
31,GAGNAC SUR GARONNE,3250,0,1,1,0,0,0,0
31,GARIDECH,1936,0,1,0,0,0,0,0
31,GRAGNAGUE,2189,0,1,0,0,0,0,0
31,GRATENTOUR,4501,0,2,1,0,0,0,0
31,GRENADE SUR GARONNE,9016,0,7,1,0,0,0,0
31,LABARTHE SUR LEZE,6415,0,3,0,0,0,0,0
31,LABEGE,4390,0,4,1,0,0,0,0
31,LACROIX FALGARDE,2150,0,0,0,1,0,0,0
31,LAGARDELLE,3277,0,0,0,1,0,0,0
31,LA SALVETAT SAINT GILLES,9044,0,3,0,0,0,0,0
31,LANTA,2261,0,0,1,0,0,0,0
31,LAPEYROUSE FOSSAT,3000,0,1,0,0,0,0,0
31,LAUNAGUET,9260,0,4,0,0,0,0,0
31,LAVERNOSE LACASSE,3465,0,2,0,0,0,0,0
31,LEGUEVIN,9800,0,4,0,0,0,0,0
31,LESPINASSE,2851,0,4,0,0,0,0,0
31,LONGAGES,3280,0,1,1,0,0,0,0
31,L’ISLE EN DODON,1654,0,1,0,0,0,0,0
31,L’UNION,12358,0,5,2,0,0,0,0
31,MERVILLE,6500,0,4,0,0,0,0,0
31,MONDONVILLE,5166,0,3,0,0,0,0,0
31,MONS,1864,0,0,0,0,0,0,0
31,MONTASTRUC LA CONSEILLERE,3700,0,1,0,0,0,0,0
31,MONTESQUIEU VOLVESTRE,3096,0,3,0,0,0,0,0
31,MONTGISCARD,2637,0,1,0,0,0,0,0
31,MONTRABE,4119,0,3,0,0,0,0,0
31,MONTREJEAU,2729,0,1,1,0,0,0,0
31,MURET,25060,0,10,4,0,0,0,0
31,NAILLOUX,4500,0,1,0,0,0,0,0
31,NOE,2949,0,1,0,0,0,0,0
31,PAULHAC,1241,0,0,0,1,0,0,0
31,PIBRAC,8800,0,4,0,0,0,0,0
31,PINSAGUEL,2798,0,1,0,0,0,0,0
31,PINS JUSTARET,4356,0,2,0,0,0,0,0
31,PORTET SUR GARONNE,9805,0,5,1,0,0,0,0
31,PLAISANCE DU TOUCH,20320,0,6,3,0,0,0,0
31,QUINT FONSEGRIVES,6200,0,4,0,1,0,0,0
31,RAMONVILLE SAINT AGNE,15212,0,2,2,0,0,0,0
31,REVEL,9960,0,9,0,0,0,0,0
31,RIEUMES,3612,0,2,0,0,0,0,0
31,RIEUX VOLVESTRE,2619,0,1,0,0,0,0,0
31,ROQUES,5115,0,2,0,0,0,0,0
31,ROQUETTES,4297,0,0,1,0,0,0,0
31,ROQUESERIERE,763,0,0,0,1,0,0,0
31,ROUFFIAC,2049,0,0,1,0,0,0,0
31,SAINT ALBAN,6500,0,4,0,0,0,0,0
31,SAINT GAUDENS,12171,0,6,1,0,0,0,0
31,SAINT JEAN,11409,0,4,0,0,0,0,0
31,SAINT JORY,7426,0,8,2,0,0,0,0
31,SAINT LYS,9686,0,4,2,0,0,0,0
31,SAINT ORENS DE GAMEVILLE,14955,0,6,0,0,0,0,0
31,SAINT SAUVEUR,2245,0,1,0,0,0,0,0
31,SALIES DU SALAT,1843,0,2,1,0,0,0,0
31,SEILH,3266,0,2,0,0,0,0,0
31,SEYSSES,9789,0,3,0,0,0,0,0
31,TOULOUSE,504078,0,380,44,0,10,10,1
31,TOURNEFEUILLE,29439,0,8,0,0,0,0,0
31,VENERQUE,2823,0,2,0,0,0,0,0
31,VERFEIL,3850,0,2,0,0,0,0,0
31,VERNET,3207,0,2,0,0,0,0,0
31,VIGOULET AUZIL,1003,0,0,1,0,0,0,0
31,VILLEFRANCHE DE LAURAGAIS,5000,0,4,0,0,0,0,0
31,VILLEMUR,6105,0,4,0,0,0,0,0
31,VILLENEUVE TOLOSANE,11000,0,4,0,0,0,0,0
32,AUCH,23041,0,14,4,0,0,0,0
32,BARCELONNE-DU-GERS,1358,0,0,1,0,0,0,0
32,CAZAUBON,1662,0,1,0,0,0,0,0
32,CONDOM,6466,0,5,2,0,1,1,1
32,EAUZE,4014,0,2,0,0,0,0,0
32,FLEURANCE,6012,0,3,1,0,0,0,0
32,GIMONT,3055,0,1,2,0,0,0,0
32,GONDRIN,1184,0,0,1,0,0,0,0
32,L’ISLE-JOURDAIN,9324,0,4,1,0,0,0,0
32,LECTOURE,3690,0,1,1,0,0,0,0
32,MAUVEZIN,2239,0,0,1,0,0,0,0
32,MIRANDE,3454,0,2,0,0,0,0,0
32,NOGARO,2161,0,0,1,0,0,0,0
32,SAINT-ANTOINE – police intercommunale avec CC des deux rives (département 82),186,1,2,0,0,0,0,0
32,SAINT-CLAR,1048,0,0,1,0,0,0,0
32,SEISSAN,1099,0,0,1,0,0,0,0
32,VIC-FEZENSAC,3581,0,0,2,0,0,0,0
33,Ambares et Lagrave,16595,0,3,0,1,0,0,0
33,Ambes,3200,0,0,0,1,0,0,0
33,Andernos-les-Bains,12500,0,9,4,0,0,0,0
33,Arcachon,11579,0,20,6,0,0,0,0
33,Arès,6441,0,6,0,0,0,0,0
33,Artigues-près-Bordeaux,8722,0,3,1,0,0,0,0
33,Arveyres,2042,0,0,1,0,0,0,0
33,Audenge,9600,0,4,1,0,0,0,0
33,Avensan,3500,0,2,0,0,0,0,0
33,Bassens,8000,0,6,0,0,0,0,0
33,Bazas,5500,0,2,0,0,0,0,0
33,Bègles,30543,0,5,5,0,0,0,0
33,Biganos,11000,0,6,1,0,0,0,0
33,Blanquefort,15185,0,4,0,0,0,0,0
33,Blaye,5061,0,2,1,0,0,0,0
33,BORDEAUX,266887,1,170,48,0,0,0,0
33,Bouliac,3770,0,1,0,0,0,0,0
33,Bourg-sur-Gironde,2283,0,0,0,1,0,0,0
33,Braud-et-Saint-Louis,1560,0,0,1,0,0,0,0
33,Bruges,20000,0,9,0,0,0,0,0
33,Cadaujac (pluricommunale avec Martillac),10029,1,3,0,0,0,0,0
33,Cadillac sur Garonne,2864,0,2,0,0,0,0,0
33,Canéjan,6000,0,2,1,0,0,0,0
33,Carbon-Blanc,8500,0,2,0,0,0,0,0
33,Carcans,2500,0,3,0,0,0,0,0
33,Castelnau de Medoc,5000,0,1,0,0,0,0,0
33,Castillon la Bataille,3279,0,3,1,0,0,0,0
33,Cavignac,2402,0,0,0,1,0,0,0
33,Cenon,26000,1,14,8,0,3,4,1
33,Cestas,17000,0,3,2,0,0,0,0
33,Cézac,2694,0,1,0,0,0,0,0
33,Coutras,8669,0,4,4,0,0,0,0
33,Créon,4880,0,1,0,0,0,0,0
33,Daignac,476,0,0,1,0,0,0,0
33,EPCI Médoc-Estuaire (10 communes),29964,0,9,2,0,0,0,0
33,Etauliers,1546,0,0,1,0,0,0,0
33,Eyrans,759,0,0,1,0,0,0,0
33,Eysines,24374,0,4,0,0,0,0,0
33,Floirac,19000,1,9,0,0,0,0,0
33,Gradignan,26500,0,9,0,0,1,1,1
33,Grayan-et-l’Hôpital,1600,0,1,0,0,0,0,0
33,Grignols,1216,0,0,1,0,0,0,0
33,Guitres,1600,0,0,1,0,0,0,0
33,Gujan-Mestras,23000,0,10,1,0,0,0,0
33,Hourtin,4060,0,3,1,0,0,0,0
33,Izon,6400,0,4,0,0,0,0,0
33,La Brede,4966,0,3,0,0,0,0,0
33,La Lande de Fronsac,2600,0,1,0,0,0,0,0
33,La Réole,4400,0,2,0,0,0,0,0
33,La Teste de Buch,26923,0,19,3,0,1,2,1
33,Lacanau,5115,0,8,11,0,0,0,0
33,Langoiran,2150,0,1,0,0,0,0,0
33,Langon,7389,0,5,0,0,0,0,0
33,Lanton,7413,0,4,0,0,0,0,0
33,Laruscade,2850,0,0,1,0,0,0,0
33,Latresne,3769,0,1,0,0,0,0,0
33,Le Barp,5706,0,2,0,0,0,0,0
33,Le Bouscat,24006,0,6,4,0,0,0,0
33,Le Haillan,11728,0,4,1,0,0,0,0
33,Le Porge,3500,0,2,0,0,0,0,0
33,Le Taillan-Médoc,10000,0,4,0,0,0,0,0
33,Le Teich,9000,0,2,1,0,0,0,0
33,Le Verdon-sur-Mer,1392,0,1,0,0,0,0,0
33,Lège-Cap Ferret,8334,0,15,10,0,1,1,1
33,Léognan,10641,0,3,0,0,0,0,0
33,Lesparre-Médoc (pluricommunale : Lesparre – Gaillan – St Germain d’Esteuil) : Coeur de Médoc,9188,0,3,0,1,0,0,0
33,Libourne,25000,0,20,7,0,1,1,1
33,Listrac-Médoc,2900,0,1,0,0,0,0,0
33,Lormont,23291,0,12,4,0,0,0,0
33,Marcheprime,5500,0,2,0,0,0,0,0
33,Martignas-sur-Jalle,8000,0,3,0,0,0,0,0
33,Mérignac,76500,0,29,3,0,0,0,0
33,Mios,12000,0,4,0,0,0,0,0
33,Montussan,3463,0,2,0,0,0,0,0
33,Moulis-en-Médoc,1926,0,0,0,1,0,0,0
33,Naujac Sur Mer,1106,0,0,3,0,0,0,0
33,Parempuyre,10244,0,2,0,0,0,0,0
33,Pauillac pluricommunale avec Cissac Médoc – St Estèphe – St Julien de Beychevelle,9188,0,3,0,1,0,0,0
33,Pessac,66760,0,28,3,0,0,0,0
33,Pineuilh,4524,1,3,0,0,0,0,0
33,Portets,2676,0,1,1,0,0,0,0
33,Sadirac,4500,0,2,0,0,0,0,0
33,Saint-André-de-Cubzac,13039,0,4,2,0,0,0,0
33,Saint-Aubin-de-Médoc,7500,0,4,0,0,0,0,0
33,Saint-Caprais-de-Bordeaux,3490,0,1,0,0,0,0,0
33,Saint-Christoly-de-Blaye,1950,0,1,0,0,0,0,0
33,Saint-Ciers-sur-Gironde,3050,0,1,0,0,0,0,0
33,Saint-Denis-de-Pile,5800,0,3,0,0,0,0,0
33,Saint-Émilion,1840,0,3,0,0,0,0,0
33,Saint-Germain-du-Puch,2300,0,1,0,0,0,0,0
33,Saint-Jean-d'Illac,9479,0,4,0,0,0,0,0
33,Saint-Laurent-Médoc,5114,0,2,0,0,0,0,0
33,Saint-Loubès,10017,0,4,0,0,0,0,0
33,Saint-Louis-de-Montferrand,2160,0,1,0,0,0,0,0
33,Saint Médard de Guizières,2407,0,1,0,0,0,0,0
33,Saint Médard en Jalles,32866,0,11,0,0,1,1,1
33,Saint-Quentin-de-Baron,2700,0,1,0,0,0,0,0
33,Saint-Savin,3287,0,1,0,0,0,0,0
33,Saint-Seurin de Cadourne,708,0,0,1,0,0,0,0
33,Saint-Seurin-sur-L’isle,3134,0,1,2,0,0,0,0
33,Saint-Sulpice-et-Cameyrac,4800,0,0,0,1,0,0,0
33,Saint-Vivien-de-Médoc,1821,0,0,0,1,0,0,0
33,Sainte-Eulalie,4925,0,3,1,0,0,0,0
33,Sainte-Foy-la-Grande,2615,1,2,0,0,0,0,0
33,Sainte-Hélène,2800,0,1,0,0,0,0,0
33,Salaunes,1260,0,0,0,1,0,0,0
33,Salleboeuf,3000,0,1,0,0,0,0,0
33,Salles,8400,0,4,1,0,0,0,0
33,Sauveterre de Guyenne,1919,0,0,2,0,0,0,0
33,Soulac-sur-Mer,2800,0,8,0,0,1,1,1
33,Talais,773,0,0,1,0,0,0,0
33,Talence,45355,0,16,15,0,0,0,0
33,Toulenne,2839,0,1,0,0,0,0,0
33,Tresses,5037,0,1,0,0,0,0,0
33,Val de Livenne,1816,0,0,1,0,0,0,0
33,Vayres,4204,0,4,0,0,0,0,0
33,Vendays-Montalivet,2750,0,3,1,0,0,0,0
33,Vensac,1169,0,1,0,0,0,0,0
33,Villenave-D’ornon,40500,0,11,4,0,0,0,0
33,Yvrac,2900,0,1,0,0,0,0,0
34,Agde,20504,0,56,7,5,4,2,1
34,Aniane,2930,0,1,0,1,0,0,0
34,baillargues,7800,0,6,0,0,0,0,0
34,Balaruc Le Vieux,2800,0,2,1,0,0,0,0
34,Balaruc Les Bains,7000,0,8,1,0,0,0,0
34,Bassan,2319,0,1,0,0,0,0,0
34,Bédarieux,5995,0,6,1,0,0,0,0
